phrase,uri,ms
 موسي بن المتوكل علي الله قال انبا ابو عبد الله الحسين بن محمد بن محمد بن عفير بن محمد بن سهل بن ابي حثمه الانصاري ثنا ابو محمد الحجاج بن يوسف بن قتيبه الاصبهاني ثنا بشر بن الحسين ثنا الزبير بن عدي عن انس بن مالك الانصاري قال قال رسول الله صلي الله عليه وسلم من ترك الجمعه ثلاثا من ,0131ZubayrHamdani.NuskhatZubayr.Shamela0029699-ara1,1
 منده الاصبهاني قال اخبرنا والدي الامام ابو عبد الله محمد بن اسحاق قال اخبرنا ابو بكر محمد بن الحسن بن الحسن ابن الخليل القطان قال حدثنا ابو الحسن احمد بن يوسف السلمي قال حدثنا عبد الرزاق بن همام بن نافع الحميري عن معمر عن همام بن منبه قال هذا ما حدثنا ابو هريره عن محمد رسول الله صلي الله عليه ,0132HammamIbnMunabbih.Sahifa.Shia001878-ara2,3
 قط ان افضل عليا علي ابي بكر وعمر وكان رحمه الله تعالي من اوعيه العلم مات في نصف شوال سنه احدي عشره وماتين وعاش خمسا وثمانين سنه واما احمد بن يوسف السلمي الذي روي الصحيفه عن الرزاق فهو محدث نيسابور ابو الحسن النيسابوري حمدان قال الذهبي متفق علي عداله وجلالته عاش اثنتين وثمانين سنه وقال ابن حبان كان راويا لعبد ,0132HammamIbnMunabbih.Sahifa.Shia001878-ara2,4
 وتزداد ثقتنا بهذه الصحيفه اذا عرفنا ان الشيخين رويا الكثير من احاديثها اما مسلم فقد روي احاديث منها عن محمد بن رافع عن عبد الرزاق وهذه متابعه تامه لاحمد بن يوسف السلمي واما البخاري فقد روي احاديث منها عن بعض شيوخه عن عبد الرزاق وهو في هذا اورد متابعات ايضا لاحاديث احمد بن يوسف السلمي واما طريقتها في الروايه عن ,0132HammamIbnMunabbih.Sahifa.Shia001878-ara2,5
 الصحيفه الامام احمد عن عبد الرزاق رواها كامله باسناد واحد كما في الصحيفه هنا وهناك اختلافات يسيره في ترتيب الاحاديث ومهما يكن من امر فهي متابعه قويه ايضا لاحمد بن يوسف السلمي الذي رواها عن عبد الرزاق وقد روي جل احاديث الصحيفه الحافظ ابو مسعود البغوي الفرا رواها في كتابه شرح السنه من طريق ابي بكر محمد بن الحسين القطان ,0132HammamIbnMunabbih.Sahifa.Shia001878-ara2,6
 الكتب التي روت احاديث الصحيفه مثل البغوي الفرا في شرح السنه والبيهقي في السنن الكبري فقد روي الاول منهما جل احاديث الصحيفه من طريق ابي بكر القطان عن احمد بن يوسف السلمي وهما في سند الصحيفه هنا في مخطوطاتها الثلاث وكذلك البيهقي في بعض الاحاديث فهذه متابعات تامه كما قلنا قبل عبد الرزاق اضف الي ذلك البغوي كنا قد ينص ,0132HammamIbnMunabbih.Sahifa.Shia001878-ara2,8
 الاستاذ الامام ابو طاهر محمد بن محمد بن محمش الزيادي قراه عليه انا ابو بكر محمد بن الحسين بن الحسن بن الخليل القطان قراه عليه فاقر به ثنا احمد بن يوسف السلمي ثنا عبد الرزاق ابن همام انا معمر بن راشد الصنعاني عن همام بن منبه قال هذا ما حدثنا ابو هريره عن محمد رسول الله صلي الله عليه وسلم ,0132HammamIbnMunabbih.Sahifa.Shia001878-ara2,12
 يزيد يعني الدالاني عن ابي سفيان عن جابر قال قال رسول الله صلي الله عليه وسلم الضحك ينقض الصلاه ولا ينقض الوضو حدثنا زكريا بن يحيي الناقد حدثنا يحيي بن يوسف الزمي حدثنا عبيد الله بن عمرو يعني الرقي عن عبد الملك بن عمير عن جابر بن سمره قال ص سال رجل رسول الله صلي الله عليه وسلم اصلي في ,0146MajacaIbnZubayr.MinHadith.Shamela0026745-ara1,13
 سوره الكهف تاريخ نسخها اوال القرن السابع الهجري الثالثه النسخه المصوره رقم عن النسخه الخطيه في مكتبه الاستانه الرضويه وهي من تفسير الايه من سوره النسا حتي الايه من سوره يوسف تاريخ نسخها القرن التاسع الهجري الرابعه النسخه الخطيه رقم وهي من تفسير سوره مريم الي اخر القران وهي نسخه قديمه لم يذكر تاريخ نسخها وحيثما تعددت طرق الحديث الواحد ,0148AbuHamzaThumali.Tafsir.Shia002333-ara1,55
 بكر محمد بن عمر الجعابي قال حدثنا ابو العباس احمد بن محمد بن سعيد قال حدثنا محمد بن الحسن عن علي بن ابراهيم بن يعلي التيمي قال حدثني علي بن يوسف بن عميره عن ابيه عن ابي حمزه الثمالي عن ابي جعفر محمد بن علي بن الحسين قال قال امير الممنين علي بن ابي طالب عليه السلام ما نزلت ايه ,0148AbuHamzaThumali.Tafsir.Shia002333-ara1,56
 بين كل نبي ونبي عشره ابا وتسعه ابا وثمانيه ابا كلهم انبيا وجري لكل نبي ما جري لنوح وكما جري لادم وهود وصالح وشعيب وابراهيم عليهم السلام حتي انتهي الي يوسف بن يعقوب بن اسحاق بن ابراهيم عليهم السلام ثم صارت بعد يوسف في الاسباط اخوته حتي انتهت الي موسي بن عمران وكان بين يوسف وموسي عليهما السلام عشره من ,0148AbuHamzaThumali.Tafsir.Shia002333-ara1,69
 كان يقتل في اليوم الواحد سبعون نبيا ويقوم سوق قتلهم في اخر النهار فلما انزلت التوراه علي موسي بن عمران عليه السلام تبشر بمحمد صلي الله عليه واله وكان بين يوسف وموسي عليهما السلام من الانبيا عشره وكان وصي موسي بن عمران يوشع بن نون وهو فتاه الذي قال الله تبارك وتعالي في كتابه فلم تزل الانبيا عليهم السلام تبشر ,0148AbuHamzaThumali.Tafsir.Shia002333-ara1,69
 بيان عروه الايمان التي بها نجا من نجا قبلكم وبها ينجو من اتبع الامه وقد قال الله تبارك وتعالي في كتابه ونوحا هدينا من قبل ومن ذريته داود وسليمان وايوب ويوسف وموسي وهارون وكذلك نجزي المحسنين وزكريا ويحيي وعيسي والياس كل من الصالحين واسماعيل واليسع ويونس ولوطا وكلا فضلنا علي العلمين ومن اباهم وذريتهم واخوانهم واجتبيناهم وهديناهم الي صراط مستقيم ,0148AbuHamzaThumali.Tafsir.Shia002333-ara1,71
 اسحاق فكانت نبوته بعد ابراهيم واما يعقوب فكانت نبوته بارض كنعان ثم هبط الي ارض مصر فتوفي بها ثم حمل بعد ذلك جسده حتي دفن بارض كنعان والريا التي راي يوسف الاحد عشر كوكبا والشمس والقمر له ساجدين فكانت نبوته في ارض مصر بدها ثم ان الله تبارك وتعالي ارسل الاسباط اثني عشر بعد يوسف ثم موسي وهارون الي فرعون ,0148AbuHamzaThumali.Tafsir.Shia002333-ara1,72
 غلبكم احضروا الممتحنه لنمتحنه غدا فلما صلي النبي صلي الله عليه واله الصبح قاموا فبركوا بين يديه ثم تقدمهم الاسقف فقال يا ابا القاسم موسي من ابوه قال عمران قال فيوسف من ابوه قال يعقوب قال فانت من ابوك قال ابي عبد الله بن عبد المطلب قال فعيسي من ابوه فسكت رسول الله صلي الله عليه واله فانقض عليه جبريل ,0148AbuHamzaThumali.Tafsir.Shia002333-ara1,74
