Topic,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,Count,msCount,uriCount
669,وعقلت,عقلته,فهمته,عقلت,الاصمعي,تعقل,كلمت,ديه,ديته,يفرق,25,25,24
670,الخليلي,البرديجي,التراسي,وخلاق,العسال,وطبقتهم,والحسن,بسعيد,ومصر,زرعه,25,25,13
671,للخطيب,ترجمه,تاريخ,بلفظ,بغداد,رقم,الديلمي,الخطيب,الفردوس,ورمز,25,25,5
672,عرج,فاستفتح,جبريل,معك,فرحب,فقيل,بخير,ففتح,شطر,السما,25,24,25
673,ملاعب,اسمع,الارموي,قراه,القادر,وانا,البركات,المهرواني,ببغداد,واخبركم,25,24,16
674,برقم,صحيحه,ومواضع,وقصرها,المسافرين,المساجد,انظر,الصلاه,صلاه,مواقيت,25,15,3
675,برقم,الخطيه,رواه,البخاري,النسخه,معقوفتين,هامش,والمثبت,التلاوه,شعبه,25,17,1
676,ومات,وحدث,خطيب,واشتغل,وناب,الشرايحي,وسمع,مات,ربيع,ولد,25,25,7
677,بصيرا,تفندون,ابوهم,فارتد,لاجد,العير,تعلمون,فصلت,القاه,البشير,25,24,22
678,فخطب,يبايع,استعمله,لكي,الحجاز,فجعل,ماهك,اساطير,معاويه,لوالديه,25,25,23
679,بسماعه,بقراه,الجز,وصلواته,الدمياطي,شرف,شمس,الممن,باصله,محدث,25,24,14
680,عوضا,وفاه,نيابه,الفاقوسي,وفيه,الباعوني,جركس,قضا,الطبلخاناه,ومولده,25,25,6
681,الطهراني,واخبرنا,انا,منده,نا,الدنيا,الحواري,قالا,يوه,الجنزرودي,25,25,3
682,ماتا,الحلل,حله,بقره,البقر,الديه,الابل,يخذ,والورق,الشا,25,25,25
683,يطلقها,للسنه,الطهر,راجعها,بالجماع,يجامعها,طهر,الحامل,الرغبه,طهرت,25,24,13
684,فبهداهم,اقتده,نبيكم,يقتدي,فتناه,العوام,افي,ووهبنا,تلا,سجده,25,23,16
685,كسره,ادام,تمره,خبز,فوضع,فاكلها,شعير,الاسلمي,الاعور,غياث,25,25,25
686,المحال,المحيل,مفلسا,افلس,يرجع,وحلف,جحد,وحجر,الحواله,توي,25,25,25
687,لزمعه,زمعه,تظن,يطها,حبلي,سوده,يظن,جاريه,الزبير,برجل,25,22,22
688,المثل,مهر,موتهما,مستنكر,ورثه,الزوج,بالمسمي,فالقول,الاختلاف,المسمي,25,21,10
689,النوفلي,احبوا,يغذوكم,معين,الصوفي,الجبار,لالحقن,بالكبار,عباس,السكري,25,25,22
690,قضاته,الشوارب,حجابه,نقش,وزراه,خاتمه,الراستين,المامون,وكاتب,ثم,25,25,16
691,معتب,قسي,ثقيف,عوف,عقيل,كعب,مسعود,عامر,الحكم,الثقفي,25,25,21
692,وماتين,مات,وثلاثين,وفيها,وماه,احدي,وثمانين,ومات,سنه,الجارف,25,22,6
693,وكات,السلطات,وقيه,باشا,برسياي,المرحوم,ريسهم,عوصاعن,فاضل,الاشرق,25,23,6
694,ادام,الخبز,بادام,يكل,والبيض,والملح,يحنث,ياتدم,الادام,والزيت,25,23,16
695,وسبع,النواوي,مه,الغفير,ببلده,وحضره,الجم,رتن,وست,بنابلس,25,25,18
696,المسيح,النجار,ونسبوه,اليهود,والمسيح,التوراه,فيعظمون,يقدحون,فيوافقون,باغراضهم,25,24,16
697,جنين,بغره,الوالد,فطرحت,لحيان,رمت,وعصبه,العقل,هذيل,امراتين,24,23,15
698,ابره,ليخيط,ابرا,مملوا,وميكايل,يخيط,دبر,قميص,النوبه,وافه,24,24,20
699,المسند,البعلبكي,الشيخ,واعتصمت,وتوكلت,سماعا,قراه,وخوارزم,متقنه,واجزا,24,19,20
700,البضع,سنين,بضع,التسع,سبع,لبث,والبضع,العشره,الثلاث,السجن,24,23,22
701,وخمسماه,واربعماه,تفقه,واربعين,فتفقه,السمعاني,منشها,وانزوي,الارموي,باطيش,24,24,15
702,المجني,الجاني,قطع,عفا,الجنايه,اندمل,يد,القود,ديه,عفو,24,24,14
703,وحزني,بثي,اشكو,نشيج,الصفوف,نشيجه,بكي,لواقع,يقرا,شداد,24,23,20
704,عرشه,وقدرته,وعلمه,خلقه,ويكلمونه,السابعه,بكل,مكان,العرش,فوق,24,23,19
705,وابو,والشريف,كراكير,المعطي,الموقاني,القاهر,المخيلي,المرجا,وظافر,معره,24,24,16
706,عتيك,بعث,رافع,البرا,رهطا,اشتكها,عازب,رجلي,فمسحها,فبسطت,24,24,12
707,فتح,الوهاب,حدثناه,يهل,حطمه,عيسي,حدثنا,محسر,فليهل,مسلم,24,23,1
708,ملي,مطل,اتبع,فليتبع,ظلم,احال,الغني,توي,الحواله,الاعرج,24,20,14
709,بالناس,مروا,ورجلاه,خفه,اسيف,يهادي,مقامك,امرت,تخطان,لحفصه,24,24,24
710,المغرب,والمرسلات,الجهر,بالطور,القراه,يقرا,مطعم,ويسمعنا,سمعته,عتبه,24,23,14
711,تتبيب,ورهطك,الوصاه,تباب,عشيرتك,وانذر,خسران,امروا,مغول,الاقربين,24,24,14
712,مشركون,سيقولون,اكثرهم,يمن,السماوات,يعبدون,سالتهم,والارض,ليقولن,قل,24,24,13
713,يانان,وخشاش,فارسل,حقب,الاف,اليانون,وسفكوا,الارض,الامد,جندا,24,19,12
714,دثنا,ادنا,عاينوا,سبا,دثني,حمران,يشتهون,الزخرف,يوفضون,يضلونهم,24,18,7
715,توقيع,ضمه,وفقهه,والبلاغه,بحضره,الرشيد,باللسن,موجب,جحظه,الفصاحه,24,24,21
716,جز,سوره,الايه,مواطنها,الايات,البقره,والايه,التوبه,الاعراف,الماده,24,19,3
717,السما,السادسه,السابعه,الخامسه,الرابعه,وادريس,الثالثه,وهارون,الثانيه,سما,24,24,21
718,والسوره,السوره,الفوا,الفه,يذكر,المنبر,فلقيت,التي,البقره,يخطب,24,23,24
719,ثور,اذان,الانف,المنذر,وسالم,تبطل,وحكاه,يكبر,الجبهه,اعطان,24,24,11
720,وفيه,عاشورا,الحوت,الجودي,بطن,واليوم,اخرج,السفينه,وتاب,تاب,24,24,22
721,ويزيد,ويعلي,ويحيي,ونافع,هرمز,ويونس,ماهك,مولي,وابو,الشخير,24,24,12
722,خلاد,الحداد,حاضر,النصيبي,السهمي,نعيم,الحارث,اسامه,حميد,انس,24,21,14
723,جاكم,مرتاب,التناد,تولون,للعباد,زلتم,يجادلون,مسرف,يضل,مدبرين,24,24,23
724,زوجت,اشهدوا,فضوليا,فلانه,الجانبين,فاجازت,يتوقف,جانب,الفضولي,الغاب,24,23,14
725,وعروه,والساب,قارظ,وانس,الزبير,سلام,ويوسف,العاص,وسعيد,المسيب,24,24,16
726,واطلب,لاسكنته,فيسرني,وتفكر,التالم,اخباركم,السلوي,بالعطا,سلفت,الشبيبه,24,24,16
727,ريسهم,البو,والبو,وفروعهم,نخوتهم,المزبان,اراضي,ال,زوبع,جنديل,24,24,1
728,فهجر,الموقف,عرفه,تريد,تصنع,بالصلاه,سالم,بعرفه,الصلاتين,فاتته,24,23,20
729,الزنباع,المنهال,عتبه,روح,الفرج,ننبذ,الرحمان,الرازي,القطان,عدي,24,20,4
730,سكره,السكران,وعقوده,الصاحي,الترافع,باقراره,مرتدا,القطع,مرتين,كافعال,24,24,19
731,العوام,والليله,حديث,هريره,فيتقونكم,فتظهرون,نعرف,عبيده,فهم,والنحله,24,23,2
732,هان,وجوارهن,اخبره,ذهبت,مولي,امان,رصغه,بات,ام,ورفعها,24,23,14
733,واربع,كتبنا,ماه,وثلاث,البهلول,الخطيب,وثلاثماه,صدوقا,ثقه,دوما,24,24,11
734,السمعاني,المراغي,المنعم,علوان,الحداد,ادم,واخبرنا,الكشميهني,منصور,اخبرنا,24,24,7
735,احمر,خز,افرشه,الكافور,دراعه,عمامتها,مرافقها,مجالسهم,سرادق,تترب,24,24,23
736,نمر,جلوس,يعظ,بينما,الحيا,واثنين,المقبري,نحن,شريك,الايمان,24,24,16
737,فليغسله,استجمر,فليجعل,الاستجمار,لينثر,سبعا,احدكم,وترا,شرب,انفه,24,24,16
738,بالطويل,بالقصير,واحسنه,خلقا,وجها,البان,البرا,فتوفاه,الذاهب,واحسنهم,24,23,24
739,الجز,المطهر,الحلي,بقم,التابعه,مختلف,المدرسين,الشيعه,السبحاني,لفريق,24,23,6
740,فعيسي,الاسقف,ابوه,لشين,فيوسف,ابوك,مدحي,ايذن,اكرم,فقالوا,24,23,20
741,تطعموه,ميتين,لنشرتهما,ابشر,اذهبت,الغدا,وليفرح,ذبحتم,وقوست,ظهرك,23,23,22
742,رشا,الوحش,نظيف,المزرع,النحاس,رشيق,سبيع,يموت,روم,السمسار,23,23,2
743,هديي,بالحج,لبدت,وقلدت,انحر,يحلوا,احل,الوداع,فليهل,راسي,23,22,18
744,جوارك,فتي,بورك,ذبيح,سبيلك,حزنهم,تجروا,اطهر,خلقك,وجهك,23,23,20
745,المريسي,بخلق,وجرد,غياث,شنيعه,كريمه,المريسيه,المتكلم,الجهميه,مرجا,23,23,23
746,ناسيا,وط,تتابعه,عامدا,كفاره,الصوم,التتابع,وطي,صومه,ينقطع,23,23,14
747,زرعه,حاتم,صدوق,الرازي,واخرون,والمقدام,واره,ويعقوب,الرازيان,وذكره,23,23,4
748,الاشعار,سنامها,الايمن,الايسر,يشعرها,الجانب,صفحه,صفحتها,سنام,اشعارها,23,23,21
749,يكله,امره,يعلمون,غالب,يغلبه,راد,راجعه,يشا,ودبره,يدبره,23,22,22
750,حب,كم,قط,مي,قنعني,رزقتني,حم,طح,ثنا,عه,23,23,1
751,وعا,باوعيتهم,فبدا,استخرجها,اخيه,كدنا,السارق,لياخذ,جزاه,نجزي,23,21,22
752,ياتيني,العليم,عسي,وتولي,الحكيم,سولت,انفسكم,جميل,فصبر,عنهم,23,22,21
753,فناصرك,غصبوا,اصلك,معلنا,حسابهم,بيثرب,لاقي,كتابك,وافي,وابشر,23,22,21
754,ذود,المازني,الخدري,الورق,قتلهم,زكاه,فاقتلوهم,لقيتموهم,فاينما,حناجرهم,23,23,10
755,تيمم,التيمم,تيممه,مشي,الصفوف,الما,سجوده,يصلي,يجاوزها,المصر,23,22,15
756,اليالوش,بطليموس,اصلاحه,القس,الهندسه,اتباع,البزر,السرياني,نقله,يوحنا,23,23,16
757,وصاحب,جماز,نمي,شيحه,وسلطان,ساكنها,المنصور,وخليفه,المظفر,بحاله,23,18,9
758,سنينا,سنينه,وشيبننا,لعبن,كسنين,شيبا,دعاني,مردا,اجعلها,نجد,23,23,19
759,الحرب,الكتابي,كالمفاوضه,يملكه,المسلم,الذمي,التصرف,يقسمها,المفاداه,ويتفاوتان,23,23,14
760,لاجبت,الداعي,لبث,لبثت,السجن,طول,ارجع,دعي,قطا,لاسرعت,23,23,20
761,وممن,منهم,ذكرناه,معبد,شعيب,طافه,بذلك,وعن,بالحج,سواها,23,22,3
762,اردف,فاعمرها,التنعيم,اختك,ابيها,خثيم,حفصه,عمرتها,ماهك,لعبد,23,21,20
763,داياته,غاشيته,بحكمته,وقارون,وبلقيس,اسكرته,وقلت,التيه,الحصور,وبرت,23,20,17
764,بالناس,فليصل,مري,فعادت,فانكن,رقيق,يستطع,مقامك,صواحب,مروا,23,23,23
765,فارتقب,الجهد,بدخان,الدخان,قريشا,تاتي,السما,فاصابهم,وجهد,يغشي,23,23,15
766,يلحق,بامراتين,بالقافه,الحقه,برجلين,بالرجلين,كثروا,يقرع,يلحقه,الولد,23,23,21
767,اعتكافه,الاعتكاف,اعتكاف,بطل,يبطل,معتكفه,النهار,لغير,طلوع,خرج,23,22,20
768,عراده,بقوي,داهر,الرواه,الزبرقان,الاهواز,الثقات,مجهول,العلل,حبان,23,22,10
769,الالتقا,محيلا,متن,تخريج,للمتن,المذكوران,مسنده,الاتحاف,موضع,الاستخراج,23,13,4
770,الروياني,السمتي,سعدويه,عوانه,زر,نبانا,نا,يصعقون,قراتكين,انا,23,23,1
771,تلقوا,بعضكم,الركبان,تلقي,محفله,البيوع,بمثل,السلع,بالذهب,فليرد,23,23,12
772,ذيل,الاعراف,ال,الورك,البقره,وسوره,عمران,غافر,راجع,طه,23,23,9
773,عمودين,يساره,وعمودا,بروايتهما,ومسلم,عمودا,اعمده,يمينه,وحديث,القعنبي,23,23,11
774,الاشياخ,الكرام,ذبيح,فاخر,افتخر,خارجه,الاحوص,ذاك,اسما,مسعود,23,22,20
775,وبعد,تانيث,وسكون,وبعدها,المهمله,بباب,مهمله,وحدث,تا,الالف,22,22,2
776,امعك,لسور,سم,سماها,اهديت,بخيبر,فتحت,سمت,وسوره,هالك,22,21,11
777,كماليه,هو,الخواجا,الخير,خنيفش,نبيقه,دردبه,الخريه,الحنيش,وثمانماه,22,16,6
778,مهرام,يعزكم,فاعفوا,شفاعتي,عزا,دثنا,الشفاعه,وسابين,ينفقهما,فغاد,22,21,19
779,ابتغوا,اليتامي,تستهلكها,تذهبها,الصدقه,اموال,اليتيم,تاكلها,ماهك,مال,22,22,20
780,فروج,حرير,فلبسه,فنزعه,نزعا,اهدي,كالكاره,انصرف,نزعه,للمتقين,22,22,13
781,قز,اوغلي,تواريخ,مراه,حقق,تصنيف,الجز,وعلق,ريحاوي,الاعيان,22,22,1
782,الساحره,وسلاطه,الساره,والكتب,الحكومات,السبكي,الابيوردي,وذكا,التصانيف,العبادي,22,22,21
783,حفيظ,عليم,اجعلني,خزان,لركبت,مفاسدها,استياسوا,التاله,يجهله,مصالحها,22,22,21
784,وسالته,فيحيي,ثقه,قلت,بالقوي,فهشام,العرني,ليس,بثقه,فيزيد,22,17,13
785,فنهتني,الاخنس,اسمعه,اكتب,حفظه,تكتب,اتكتب,اريد,تسمعه,قريش,22,22,21
786,نوي,رمضان,تطوعا,التطوع,صوم,التعيين,مسافرا,نيه,يقع,للتطوع,22,21,17
787,راس,والعشر,والعشرون,وصارت,ينتهي,والخمس,خاتمه,الخانين,نكرا,ايه,22,21,8
788,ستره,فلبستها,سيرا,اتان,يلبس,حله,اشتريت,اقبلت,يجد,راكبا,22,22,12
789,مظلومه,تخاصم,شعبي,يبكون,عينيها,فبكت,شريحا,عشا,وجاته,اظنها,22,22,21
790,الراوندان,النظاميه,خرافات,ويستقل,وصادف,الوعظ,قبولا,ينسج,ساطع,نور,22,21,17
